# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
1421          	1.7229240e-02	2.0911530e-03	1.5929130e-03	3.4408100e-04
1422          	1.8705370e-02	1.8844050e-03	1.4862840e-03	3.1066400e-04
1423          	1.7262540e-02	2.0072310e-03	1.5909000e-03	3.4012120e-04
1424          	1.4902520e-02	1.9208940e-03	1.5847240e-03	3.6182980e-04
1425          	1.1967080e-02	1.8349130e-03	1.3924060e-03	3.0615390e-04
1426          	1.3156850e-02	1.8350420e-03	1.4188870e-03	3.2972330e-04
1427          	1.4977530e-02	1.9601000e-03	1.5311820e-03	3.2121380e-04
1428          	1.4943150e-02	1.8138800e-03	1.4044090e-03	3.0403220e-04
1429          	1.8532410e-02	2.0586450e-03	1.5545950e-03	3.5036620e-04
1430          	1.6026170e-02	2.1342670e-03	1.6299150e-03	3.5699080e-04
1431          	1.3124760e-02	1.8364300e-03	1.3767360e-03	3.0243170e-04
1432          	1.3278840e-02	1.9218350e-03	1.5070920e-03	3.3016490e-04
1433          	1.3576270e-02	1.8404130e-03	1.4531220e-03	3.1072560e-04
1434          	1.5671170e-02	1.7822430e-03	1.3401350e-03	2.9598740e-04
1435          	1.4716390e-02	1.8847590e-03	1.4896860e-03	3.4866360e-04
1436          	1.6590540e-02	1.8388940e-03	1.3621530e-03	3.1698510e-04
1437          	1.4990840e-02	1.8722700e-03	1.4089530e-03	3.1277280e-04
1438          	1.5196890e-02	1.8315710e-03	1.3984610e-03	3.2163730e-04
1439          	1.6637060e-02	1.8537230e-03	1.4923030e-03	3.3368370e-04
1440          	1.5075180e-02	1.9975050e-03	1.4839210e-03	3.3511860e-04
1441          	1.4772850e-02	1.7902860e-03	1.3960860e-03	2.9903990e-04
1442          	1.2652030e-02	2.0164550e-03	1.6231260e-03	3.6004930e-04
1443          	1.3625550e-02	1.8016050e-03	1.3818200e-03	2.9724140e-04
1444          	1.5363670e-02	1.9332310e-03	1.4562070e-03	3.2258480e-04
1445          	1.5467760e-02	2.0519530e-03	1.5749560e-03	3.4353880e-04
1446          	1.3870860e-02	1.9166430e-03	1.4784530e-03	3.2365870e-04
1447          	1.6921810e-02	2.0378900e-03	1.5431750e-03	3.4314420e-04
1448          	1.7049320e-02	2.0108440e-03	1.5400340e-03	3.5559570e-04
1449          	1.6400450e-02	1.9024310e-03	1.4565320e-03	3.1922230e-04
1450          	1.5576570e-02	1.9968930e-03	1.4889620e-03	3.4314320e-04
1451          	1.4193630e-02	1.9359220e-03	1.5364370e-03	3.3052800e-04
1452          	1.4100140e-02	2.0213470e-03	1.5769560e-03	3.3610070e-04
1453          	1.3330090e-02	1.8764140e-03	1.4156670e-03	3.1206400e-04
1454          	1.3307490e-02	1.8603140e-03	1.4063830e-03	3.0527780e-04
1455          	1.5740750e-02	2.0078590e-03	1.5022320e-03	3.3051250e-04
1456          	1.6064050e-02	1.9150260e-03	1.5070490e-03	3.3651320e-04
1457          	1.5390740e-02	1.9111910e-03	1.5020340e-03	3.2686030e-04
1458          	1.7553890e-02	1.9173520e-03	1.5165670e-03	3.3283570e-04
1459          	1.7709680e-02	1.9991800e-03	1.5353210e-03	3.3320010e-04
1460          	1.5276440e-02	2.0102610e-03	1.5288780e-03	3.3947200e-04
1461          	1.5785520e-02	1.9106300e-03	1.5180120e-03	3.2858900e-04
1462          	1.4982630e-02	1.9886430e-03	1.5621150e-03	3.3589840e-04
1463          	1.4305810e-02	1.8843810e-03	1.4502840e-03	3.1715220e-04
1464          	1.5556550e-02	2.0051790e-03	1.5234800e-03	3.2824540e-04
1465          	1.4292110e-02	2.0036560e-03	1.5084570e-03	3.2705950e-04
1466          	1.5541870e-02	1.8851850e-03	1.5489170e-03	3.4197000e-04
1467          	1.5295210e-02	1.9802570e-03	1.5118410e-03	3.3333730e-04
1468          	1.5840580e-02	1.9052720e-03	1.4810410e-03	3.2757930e-04
1469          	1.7065960e-02	1.9274710e-03	1.5229100e-03	3.3172990e-04
1470          	1.8610570e-02	2.1159390e-03	1.7740640e-03	3.6679150e-04
1471          	1.6979190e-02	2.0393800e-03	1.6823930e-03	3.4467310e-04
1472          	1.4618790e-02	2.1786040e-03	1.7801980e-03	3.7992310e-04
1473          	1.4283710e-02	2.1820010e-03	1.7538390e-03	3.7611990e-04
1474          	1.4784110e-02	1.8867460e-03	1.4855740e-03	3.1972830e-04
1475          	1.4299200e-02	1.9544720e-03	1.5400660e-03	3.1974450e-04
1476          	1.4867680e-02	1.9697650e-03	1.5451670e-03	3.2710790e-04
1477          	1.5151950e-02	1.9499690e-03	1.5416990e-03	3.2899070e-04
1478          	1.6990900e-02	1.9409350e-03	1.6459330e-03	3.3221980e-04
1479          	1.6823400e-02	2.0852590e-03	1.5823200e-03	3.2712500e-04
1480          	1.5031350e-02	2.1445250e-03	1.5849120e-03	3.4644830e-04
1481          	1.3841680e-02	1.9444610e-03	1.5474130e-03	3.3905110e-04
1482          	1.3032140e-02	1.9166640e-03	1.5287390e-03	3.3024690e-04
1483          	1.5184570e-02	1.9218870e-03	1.6047610e-03	3.5962650e-04
1484          	1.4840460e-02	2.0244080e-03	1.5734060e-03	3.2968870e-04
1485          	1.3352700e-02	1.9836450e-03	1.5235320e-03	3.2205650e-04
1486          	1.6733660e-02	1.9540740e-03	1.5750540e-03	3.3551370e-04
1487          	1.5208960e-02	2.0943460e-03	1.6079000e-03	3.2448300e-04
1488          	1.5422060e-02	1.9306640e-03	1.5018670e-03	3.1620230e-04
1489          	1.6068360e-02	1.9880560e-03	1.4880660e-03	3.1583800e-04
1490          	1.7052960e-02	2.1115610e-03	1.6479070e-03	3.5793930e-04
1491          	1.6122400e-02	2.0103490e-03	1.5854200e-03	3.3382040e-04
1492          	1.5070040e-02	2.0659950e-03	1.6097550e-03	3.4222950e-04
1493          	1.3274800e-02	2.0764290e-03	1.6086690e-03	3.5369190e-04
1494          	1.3861070e-02	1.9177920e-03	1.6291260e-03	3.8089490e-04
1495          	1.4724100e-02	1.9559850e-03	1.5394040e-03	3.5011430e-04
1496          	1.7132910e-02	2.0712220e-03	1.5871960e-03	3.3224890e-04
1497          	1.5981020e-02	2.0100850e-03	1.6341320e-03	3.4979550e-04
1498          	1.5252050e-02	1.9234240e-03	1.4955250e-03	3.2174400e-04
1499          	1.5582640e-02	1.8611410e-03	1.4603120e-03	3.1146250e-04
1500          	1.5193910e-02	1.9287010e-03	1.5354340e-03	3.2385250e-04
1501          	1.4828240e-02	1.9374940e-03	1.4902570e-03	3.1965420e-04
1502          	1.5126620e-02	2.0257580e-03	1.6447470e-03	3.6306320e-04
1503          	1.5481160e-02	2.0631660e-03	1.5780190e-03	3.5637410e-04
1504          	1.6097980e-02	1.9719440e-03	1.5682110e-03	3.2692470e-04
1505          	1.7003950e-02	2.0728180e-03	1.5757450e-03	3.3802580e-04
1506          	1.6026910e-02	2.0251140e-03	1.5491290e-03	3.2888870e-04
1507          	1.4199990e-02	2.0824120e-03	1.6268910e-03	3.4869490e-04
1508          	1.5411990e-02	1.9667380e-03	1.5180050e-03	3.1870220e-04
1509          	1.3104490e-02	1.9624350e-03	1.5768960e-03	3.5381330e-04
1510          	1.1366450e-02	1.8355710e-03	1.4102130e-03	3.1635620e-04
1511          	1.3240150e-02	1.9167010e-03	1.5524530e-03	3.6024340e-04
1512          	1.4905390e-02	1.8349940e-03	1.4478950e-03	3.4118660e-04
1513          	1.8259960e-02	1.8519120e-03	1.4626150e-03	3.2298690e-04
1514          	1.7853280e-02	1.9987200e-03	1.5598060e-03	3.3969510e-04
1515          	1.6089130e-02	1.9249700e-03	1.5316190e-03	3.5339050e-04
1516          	1.4552710e-02	1.9478320e-03	1.4955990e-03	3.2768040e-04
1517          	1.4724310e-02	1.9004680e-03	1.4565080e-03	3.2265010e-04
1518          	1.3339200e-02	2.0632490e-03	1.6022280e-03	3.6671800e-04
1519          	1.3439440e-02	1.7791170e-03	1.3855890e-03	3.1428900e-04
1520          	1.4312900e-02	1.9451330e-03	1.5111120e-03	3.4512780e-04
1521          	1.5973320e-02	1.8354570e-03	1.4231020e-03	3.1767230e-04
1522          	1.6801620e-02	1.8604360e-03	1.4503650e-03	3.2389760e-04
1523          	1.6262700e-02	1.8934210e-03	1.5705130e-03	3.4414750e-04
1524          	1.6104780e-02	1.8785080e-03	1.5589150e-03	3.3744490e-04
1525          	1.4360490e-02	1.9891060e-03	1.5135420e-03	3.3392610e-04
1526          	1.4567690e-02	1.9366710e-03	1.5443200e-03	3.5047810e-04
1527          	1.4803200e-02	2.0322390e-03	1.5936840e-03	3.4560220e-04
1528          	1.2757800e-02	1.9901780e-03	1.6002710e-03	3.4980570e-04
1529          	1.5192520e-02	1.7990590e-03	1.3857500e-03	3.1112410e-04
1530          	1.9924770e-02	1.9161370e-03	1.4801400e-03	3.2092610e-04
1531          	1.7792700e-02	2.0606850e-03	1.7254640e-03	3.8193880e-04
1532          	1.5026250e-02	1.9089810e-03	1.4963760e-03	3.1876580e-04
1533          	1.4597820e-02	1.8198170e-03	1.4321480e-03	3.2094320e-04
1534          	1.1941490e-02	1.8522470e-03	1.4606260e-03	3.1878700e-04
1535          	1.1873910e-02	1.8037590e-03	1.3978930e-03	3.1612350e-04
1536          	1.2312640e-02	1.7621220e-03	1.3588560e-03	3.1096280e-04
1537          	1.3927460e-02	1.7876160e-03	1.3653750e-03	3.1200820e-04
1538          	1.3526740e-02	2.0055960e-03	1.5705810e-03	3.4297450e-04
1539          	1.4446280e-02	1.8172920e-03	1.3937420e-03	3.1267860e-04
1540          	1.6230250e-02	1.8264090e-03	1.4311080e-03	3.1455750e-04
1541          	1.7203780e-02	1.9516140e-03	1.5387580e-03	3.3945710e-04
1542          	1.4563320e-02	1.9625720e-03	1.4799640e-03	3.4042710e-04
1543          	1.3387860e-02	1.7666120e-03	1.4005860e-03	3.1683120e-04
1544          	1.3905550e-02	1.8748840e-03	1.4361100e-03	3.3121150e-04
1545          	1.2115930e-02	1.8862440e-03	1.5353640e-03	3.3270840e-04
1546          	1.1636620e-02	1.7703580e-03	1.3789800e-03	3.2608750e-04
1547          	1.2643780e-02	1.7508760e-03	1.4551810e-03	3.3225050e-04
1548          	1.6130520e-02	1.7956870e-03	1.4464460e-03	3.2389290e-04
1549          	1.9801100e-02	1.9639090e-03	1.5735740e-03	3.2377600e-04
1550          	1.6632650e-02	2.0615570e-03	1.6569680e-03	3.6731930e-04
1551          	1.6622940e-02	1.8566970e-03	1.4427060e-03	3.2117480e-04
1552          	1.3259330e-02	2.0775010e-03	1.7049350e-03	3.7028920e-04
1553          	1.3553380e-02	1.8082450e-03	1.4404840e-03	3.2010770e-04
1554          	1.3477450e-02	1.8378280e-03	1.3932670e-03	3.1235600e-04
1555          	1.3866250e-02	1.7991670e-03	1.4614850e-03	3.2433190e-04
1556          	1.4090000e-02	1.9565460e-03	1.6121600e-03	3.5073820e-04
1557          	1.4758190e-02	1.8217850e-03	1.3706140e-03	3.0898020e-04
1558          	1.4911170e-02	1.9028050e-03	1.5402690e-03	3.4122880e-04
1559          	1.5230240e-02	1.8779050e-03	1.4724750e-03	3.3324070e-04
1560          	1.6342300e-02	1.8313180e-03	1.4468340e-03	3.1265370e-04
1561          	1.5893010e-02	1.9292620e-03	1.5613630e-03	3.5204770e-04
1562          	1.2403240e-02	2.0435390e-03	1.6282280e-03	3.5227140e-04
1563          	1.3285890e-02	1.8271910e-03	1.5858230e-03	3.7343300e-04
1564          	1.6657590e-02	1.9307770e-03	1.5224410e-03	3.4487230e-04
1565          	1.6202720e-02	1.9506030e-03	1.6356170e-03	3.5270990e-04
1566          	1.5245120e-02	1.8643920e-03	1.5492570e-03	3.5473960e-04
1567          	1.4846490e-02	1.8307770e-03	1.5110210e-03	3.2036610e-04
1568          	1.6985570e-02	1.8075700e-03	1.5236090e-03	3.3266880e-04
1569          	1.4548750e-02	1.9928540e-03	1.5885180e-03	3.2677230e-04
1570          	1.2503750e-02	1.7873700e-03	1.4249130e-03	3.0731350e-04
1571          	1.4966700e-02	1.8063770e-03	1.4410440e-03	3.0424550e-04
1572          	1.3033200e-02	1.9626400e-03	1.5227400e-03	3.3929600e-04
1573          	1.2921790e-02	1.7757370e-03	1.4017500e-03	3.0568100e-04
1574          	1.5368240e-02	1.7878350e-03	1.4145180e-03	3.0991600e-04
1575          	1.6588990e-02	1.8541030e-03	1.4762120e-03	3.1384180e-04
1576          	1.7894940e-02	1.8641350e-03	1.5441310e-03	3.1824340e-04
1577          	1.9046040e-02	1.9789540e-03	1.6137530e-03	3.5009810e-04
1578          	1.7007920e-02	2.0353970e-03	1.7161590e-03	3.7620760e-04
1579          	1.4067490e-02	2.0432550e-03	1.7280820e-03	3.6135000e-04
1580          	1.2864940e-02	1.8600810e-03	1.4351240e-03	3.1505850e-04
1581          	1.1625550e-02	1.8987240e-03	1.6484070e-03	3.7664850e-04
1582          	1.7131790e-02	1.8124790e-03	1.6268000e-03	3.7191510e-04
1583          	1.6634820e-02	1.9770740e-03	1.6399010e-03	3.6317950e-04
1584          	1.5890750e-02	1.9796110e-03	1.6461430e-03	3.6118580e-04
1585          	1.4255630e-02	1.8687220e-03	1.4839110e-03	3.1858860e-04
1586          	1.7755250e-02	1.9147680e-03	1.5415500e-03	3.3804740e-04
1587          	1.6502920e-02	2.1525670e-03	1.7296140e-03	3.7302700e-04
1588          	1.5543720e-02	1.9946030e-03	1.6803030e-03	3.5286750e-04
1589          	1.5319910e-02	1.8495460e-03	1.5031500e-03	3.1882750e-04
1590          	1.3454360e-02	1.9622250e-03	1.6421090e-03	3.6512030e-04
1591          	1.3128460e-02	1.8896440e-03	1.5955160e-03	3.5546810e-04
1592          	1.6382950e-02	1.9374460e-03	1.5368860e-03	3.2691350e-04
1593          	1.7779830e-02	2.0299190e-03	1.6882900e-03	3.6182800e-04
1594          	1.5682130e-02	1.9683180e-03	1.6072000e-03	3.3612110e-04
1595          	1.5144460e-02	1.8288210e-03	1.4774500e-03	3.3051140e-04
1596          	1.4794680e-02	1.8512650e-03	1.4622000e-03	3.2092520e-04
1597          	1.4158570e-02	1.9339020e-03	1.4872700e-03	3.2838510e-04
1598          	1.4448930e-02	1.7933580e-03	1.4427960e-03	3.1054620e-04
1599          	1.3515800e-02	1.9188860e-03	1.5156850e-03	3.2471860e-04
1600          	1.2792220e-02	1.8023900e-03	1.3757360e-03	2.9799430e-04
1601          	1.3184560e-02	1.8259970e-03	1.4975120e-03	3.1193310e-04
1602          	1.3508000e-02	1.8932510e-03	1.5551340e-03	3.3188840e-04
1603          	1.7938240e-02	1.8687090e-03	1.5323710e-03	3.2729440e-04
1604          	1.7727520e-02	2.0688060e-03	1.5785780e-03	3.3745060e-04
1605          	1.2916000e-02	2.0737590e-03	1.5846790e-03	3.4480490e-04
1606          	1.2381540e-02	1.8537970e-03	1.5191530e-03	3.4907910e-04
1607          	1.5794730e-02	1.8709270e-03	1.5068120e-03	3.3855200e-04
1608          	1.9533250e-02	1.9829510e-03	1.5990800e-03	3.4116300e-04
1609          	1.5676930e-02	1.9059030e-03	1.7045160e-03	3.7898610e-04
1610          	1.2207180e-02	1.7918380e-03	1.3753970e-03	3.0689650e-04
1611          	1.3796840e-02	1.8353810e-03	1.3866530e-03	3.1300900e-04
1612          	1.6521920e-02	1.8584680e-03	1.5081510e-03	3.1567140e-04
1613          	1.6578550e-02	1.9833280e-03	1.5106550e-03	3.2862530e-04
1614          	1.6157140e-02	2.0212290e-03	1.4875990e-03	3.4116420e-04
1615          	1.5395970e-02	1.9041260e-03	1.5060020e-03	3.2767210e-04
1616          	1.6199620e-02	1.8584150e-03	1.4925710e-03	3.1520970e-04
1617          	1.5501220e-02	1.9813900e-03	1.4996670e-03	3.2549280e-04
1618          	1.3505830e-02	1.8220050e-03	1.4179900e-03	3.0720250e-04
1619          	1.3975990e-02	1.8926900e-03	1.4358620e-03	3.1052900e-04
1620          	1.4237940e-02	1.8086140e-03	1.4317070e-03	3.1199140e-04
1621          	1.3919490e-02	1.8655120e-03	1.5254480e-03	3.3277330e-04
1622          	1.6603040e-02	1.8989830e-03	1.4653920e-03	3.1826180e-04
1623          	1.6199360e-02	1.9792420e-03	1.5298330e-03	3.2987400e-04
1624          	1.4556400e-02	1.9999620e-03	1.5346730e-03	3.3289450e-04
1625          	1.5305230e-02	2.0115170e-03	1.5682410e-03	3.3071560e-04
1626          	1.5159180e-02	1.9789170e-03	1.5771940e-03	3.4059460e-04
1627          	1.6371810e-02	1.8722750e-03	1.5479130e-03	3.4095410e-04
1628          	1.5573380e-02	1.8783220e-03	1.4896020e-03	3.1691730e-04
1629          	1.5072320e-02	1.9460180e-03	1.5000750e-03	3.2422190e-04
1630          	1.5401910e-02	1.8748240e-03	1.5040980e-03	3.1929380e-04
1631          	1.6491800e-02	1.8960670e-03	1.4814810e-03	3.1052030e-04
1632          	1.4429990e-02	1.9043070e-03	1.4919770e-03	3.1745340e-04
1633          	1.3767720e-02	1.8821360e-03	1.4659850e-03	3.2481960e-04
1634          	1.6132870e-02	1.8998580e-03	1.4723300e-03	3.2210370e-04
1635          	1.5551990e-02	1.9550090e-03	1.5662030e-03	3.6038870e-04
1636          	1.7474880e-02	1.9297710e-03	1.5040970e-03	3.3558650e-04
1637          	1.3671590e-02	2.0053160e-03	1.6096620e-03	3.5384300e-04
1638          	1.4145900e-02	1.8348990e-03	1.4469190e-03	3.1716090e-04
1639          	1.5162660e-02	1.9633600e-03	1.5273910e-03	3.2383050e-04
1640          	1.6986980e-02	1.9118970e-03	1.5486070e-03	3.3443620e-04
1641          	1.5358930e-02	1.9564760e-03	1.5043680e-03	3.1821210e-04
1642          	1.6964840e-02	1.9268470e-03	1.4677710e-03	3.1993490e-04
1643          	1.4603800e-02	2.0519430e-03	1.6268200e-03	3.6210260e-04
1644          	1.3570100e-02	1.9289730e-03	1.5096140e-03	3.2411860e-04
1645          	1.3842120e-02	1.8820360e-03	1.5162630e-03	3.3066220e-04
1646          	1.5892430e-02	1.8668950e-03	1.5031080e-03	3.2462480e-04
1647          	1.4990870e-02	2.1463240e-03	1.6510570e-03	3.6997570e-04
1648          	1.5938380e-02	2.0493620e-03	1.6079970e-03	3.5160560e-04
1649          	1.5493810e-02	2.0184130e-03	1.5947590e-03	3.3425080e-04
1650          	1.6835490e-02	1.9751310e-03	1.5790900e-03	3.5020930e-04
1651          	1.9734620e-02	2.0481150e-03	1.6150460e-03	3.3266890e-04
1652          	1.4474920e-02	2.1906830e-03	1.7085010e-03	3.7618830e-04
1653          	1.4633790e-02	2.0114420e-03	1.5864850e-03	3.3751780e-04
1654          	1.7055170e-02	1.9293980e-03	1.5260670e-03	3.1021100e-04
1655          	1.6209100e-02	2.0037140e-03	1.5624180e-03	3.2137980e-04
1656          	1.6548550e-02	2.0943490e-03	1.7299790e-03	3.5203080e-04
1657          	1.4293870e-02	2.0650600e-03	1.5663560e-03	3.3411970e-04
1658          	1.4869700e-02	1.9399380e-03	1.5286810e-03	3.3478020e-04
1659          	1.5675860e-02	2.0053430e-03	1.5558280e-03	3.1603850e-04
1660          	1.5234540e-02	1.9378710e-03	1.4983310e-03	3.0977340e-04
1661          	1.4503060e-02	2.0170410e-03	1.5448460e-03	3.3666140e-04
1662          	1.3123450e-02	2.0440080e-03	1.6073150e-03	3.4748040e-04
1663          	1.3724340e-02	1.9620760e-03	1.5573940e-03	3.3653530e-04
1664          	1.3975350e-02	1.8818850e-03	1.4592570e-03	3.1209060e-04
1665          	1.3667570e-02	2.1517180e-03	1.6465570e-03	3.5595600e-04
1666          	1.3979330e-02	2.0808330e-03	1.5599840e-03	3.3296070e-04
1667          	1.7155320e-02	1.9688030e-03	1.4856680e-03	3.1904070e-04
1668          	1.5822830e-02	2.2164690e-03	1.7709740e-03	3.8374530e-04
1669          	1.5119840e-02	1.9849160e-03	1.4689980e-03	3.2367010e-04
1670          	1.3217660e-02	1.9789560e-03	1.5956680e-03	3.2646400e-04
1671          	1.3979340e-02	1.9244020e-03	1.5747910e-03	3.3692560e-04
1672          	1.6258260e-02	1.8449980e-03	1.4406290e-03	2.9947420e-04
1673          	1.4895480e-02	1.9879720e-03	1.7560310e-03	3.8248390e-04
1674          	1.1495540e-02	1.8354660e-03	1.4220040e-03	3.0967280e-04
1675          	1.3021420e-02	1.7893590e-03	1.4894380e-03	3.3531130e-04
1676          	1.5617600e-02	1.8729280e-03	1.5045950e-03	3.3207610e-04
1677          	1.8721950e-02	1.9622550e-03	1.5264400e-03	3.2191740e-04
1678          	1.5919550e-02	2.1121680e-03	1.6901350e-03	3.8022540e-04
1679          	1.2612910e-02	1.8947660e-03	1.5042430e-03	3.1751560e-04
1680          	1.2603270e-02	1.9641160e-03	1.5412270e-03	3.3725580e-04
1681          	1.4760110e-02	2.0157860e-03	1.5791700e-03	3.4017790e-04
1682          	1.6122200e-02	2.0856110e-03	1.6724730e-03	3.5141960e-04
1683          	1.5915970e-02	1.9287210e-03	1.4929870e-03	3.1924670e-04
1684          	1.5484460e-02	2.0394910e-03	1.5785340e-03	3.4530800e-04
1685          	1.5440500e-02	2.1182950e-03	1.5606710e-03	3.5029560e-04
1686          	1.5759920e-02	1.9663540e-03	1.5373500e-03	3.2756000e-04
1687          	1.7647860e-02	1.9758600e-03	1.5331090e-03	3.4329620e-04
1688          	1.6050730e-02	2.0679810e-03	1.6052550e-03	3.5110250e-04
1689          	1.4976390e-02	1.9253640e-03	1.6107660e-03	3.4889880e-04
1690          	1.7352760e-02	1.8971370e-03	1.4753500e-03	3.1881310e-04
1691          	1.4805310e-02	1.9425130e-03	1.5003360e-03	3.2421440e-04
1692          	1.3337620e-02	1.8930080e-03	1.5681130e-03	3.4942910e-04
1693          	1.3127140e-02	1.8793340e-03	1.6163840e-03	3.6503240e-04
1694          	1.4488330e-02	1.8930190e-03	1.5437680e-03	3.4505770e-04
1695          	1.6543220e-02	1.9197550e-03	1.4831640e-03	3.1952200e-04
1696          	1.4760860e-02	2.0257650e-03	1.6664400e-03	3.8250750e-04
1697          	1.5005330e-02	1.8766120e-03	1.4891980e-03	3.2490970e-04
1698          	1.3785860e-02	1.9137320e-03	1.5054550e-03	3.3348810e-04
1699          	1.6617400e-02	1.9689080e-03	1.5112080e-03	3.2408780e-04
1700          	1.6856310e-02	2.0236080e-03	1.6199880e-03	3.4723750e-04
1701          	1.5518460e-02	2.0074560e-03	1.5446010e-03	3.3489880e-04
1702          	1.4412610e-02	1.9664730e-03	1.5474870e-03	3.2681330e-04
1703          	1.3645680e-02	1.8546770e-03	1.5014190e-03	3.2218970e-04
1704          	1.4391140e-02	1.9284060e-03	1.5176770e-03	3.3663390e-04
1705          	1.3599380e-02	2.0058010e-03	1.5434580e-03	3.3460100e-04
1706          	1.4294300e-02	1.8387440e-03	1.4138760e-03	3.1357560e-04
1707          	1.7302950e-02	1.9108550e-03	1.5591690e-03	3.4008540e-04
1708          	1.7043760e-02	2.1621940e-03	1.7537370e-03	3.7889720e-04
1709          	1.6314850e-02	2.0077090e-03	1.6311870e-03	3.5383220e-04
1710          	1.4869840e-02	2.1272200e-03	1.7189190e-03	3.6609330e-04
1711          	1.3432720e-02	1.9547090e-03	1.5475590e-03	3.2778250e-04
1712          	1.3154750e-02	1.8395170e-03	1.4993980e-03	3.1204690e-04
1713          	1.4027140e-02	1.8853910e-03	1.5540530e-03	3.3822320e-04
1714          	1.4700920e-02	1.8641010e-03	1.4123370e-03	3.1181350e-04
1715          	1.5930960e-02	1.9514390e-03	1.5990070e-03	3.4305240e-04
1716          	1.4521150e-02	1.9009770e-03	1.5123830e-03	3.1765610e-04
1717          	1.3961020e-02	1.9711170e-03	1.5117270e-03	3.2560400e-04
1718          	1.5344440e-02	1.9515820e-03	1.5220280e-03	3.2494330e-04
1719          	1.5694860e-02	1.9880630e-03	1.5549260e-03	3.3380780e-04
1720          	1.6228870e-02	1.9697360e-03	1.5296430e-03	3.1370080e-04
1721          	1.4757240e-02	1.9386810e-03	1.5275740e-03	3.1791220e-04
1722          	1.4443160e-02	1.9847810e-03	1.5396640e-03	3.2228260e-04
1723          	1.4831580e-02	1.9559630e-03	1.5777140e-03	3.5294480e-04
1724          	1.5796310e-02	1.9916910e-03	1.5892810e-03	3.6062510e-04
1725          	1.7006230e-02	2.0529990e-03	1.5842770e-03	3.2852230e-04
1726          	1.5440300e-02	2.0414850e-03	1.7712500e-03	4.1038410e-04
1727          	1.4674160e-02	1.9697180e-03	1.7242910e-03	3.9371100e-04
1728          	1.5747130e-02	1.8633820e-03	1.5065280e-03	3.1219960e-04
1729          	1.2767370e-02	2.0059280e-03	1.5925440e-03	3.4636750e-04
1730          	1.3467480e-02	1.8205410e-03	1.4469190e-03	3.1066750e-04
1731          	1.4349710e-02	1.9459320e-03	1.4885560e-03	3.1032470e-04
1732          	1.3032320e-02	1.9156210e-03	1.6385120e-03	3.5822070e-04
1733          	1.4734930e-02	1.8710800e-03	1.4642230e-03	3.2012940e-04
1734          	1.6943810e-02	1.8617270e-03	1.4807680e-03	3.1727430e-04
1735          	1.3959060e-02	2.0073210e-03	1.7380050e-03	3.8498300e-04
1736          	1.3720660e-02	2.0183380e-03	1.6216600e-03	3.4029490e-04
1737          	1.3068000e-02	1.9236040e-03	1.5199130e-03	3.1712830e-04
1738          	1.4700350e-02	1.9411700e-03	1.5745560e-03	3.3681010e-04
1739          	1.4900370e-02	1.9332560e-03	1.5116050e-03	3.3320060e-04
1740          	1.5414900e-02	1.9312270e-03	1.4810780e-03	3.2364880e-04
1741          	1.4514120e-02	1.9296200e-03	1.4873520e-03	3.0811740e-04
1742          	1.5686820e-02	1.9517420e-03	1.5209240e-03	3.2394250e-04
1743          	1.3955330e-02	1.9251400e-03	1.5104830e-03	3.1464520e-04
1744          	1.2120360e-02	1.8764870e-03	1.4830090e-03	3.1016330e-04
1745          	1.4081410e-02	1.8023990e-03	1.3713560e-03	2.9600540e-04
1746          	1.4722860e-02	1.9861160e-03	1.5248250e-03	3.3885730e-04
1747          	1.4165000e-02	1.8920890e-03	1.5104900e-03	3.3201570e-04
1748          	1.3794360e-02	1.9840700e-03	1.5987580e-03	3.2957100e-04
1749          	1.4400360e-02	1.8889090e-03	1.4606570e-03	3.1535610e-04
1750          	1.3872520e-02	2.0836340e-03	1.6201330e-03	3.5106520e-04
1751          	1.5717330e-02	1.9296290e-03	1.5440780e-03	3.2255250e-04
1752          	1.3792990e-02	2.0082540e-03	1.5147630e-03	3.1919140e-04
1753          	1.1317100e-02	1.9010440e-03	1.4534700e-03	3.2033890e-04
1754          	1.4580490e-02	1.9066980e-03	1.5305420e-03	3.1154660e-04
1755          	1.5006510e-02	1.9828170e-03	1.6029260e-03	3.3195380e-04
1756          	1.4201680e-02	2.0657370e-03	1.6420870e-03	3.5058090e-04
1757          	1.6276670e-02	2.0014310e-03	1.5480800e-03	3.3145030e-04
1758          	1.5729840e-02	1.9609080e-03	1.4823340e-03	3.2833540e-04
1759          	1.4920830e-02	2.0220740e-03	1.5091490e-03	3.3655040e-04
1760          	1.7973450e-02	1.9513210e-03	1.5237640e-03	3.1113230e-04
1761          	1.6873210e-02	2.0651410e-03	1.5818030e-03	3.2707860e-04
1762          	1.5352340e-02	2.1856230e-03	1.7095260e-03	3.6863830e-04
1763          	1.5572540e-02	2.1678130e-03	1.6317030e-03	3.5656820e-04
1764          	1.6453390e-02	1.8898530e-03	1.5226880e-03	3.1464200e-04
1765          	1.3647960e-02	1.9700800e-03	1.5489830e-03	3.2395760e-04
1766          	1.2893650e-02	1.8305560e-03	1.4964980e-03	3.2437860e-04
1767          	1.2180770e-02	1.8802770e-03	1.6585160e-03	3.8414860e-04
1768          	1.4038330e-02	1.8282590e-03	1.4905420e-03	3.3618030e-04
1769          	1.7569860e-02	1.9090610e-03	1.5593080e-03	3.3530150e-04
